day,kinko,Ptime,starttime,endtime,kokyaku,kokyaku_total,WD,core
43541,1206,0.000543981,43541.05112,43541.05171,630731,11509950,1,6.3
43541,1181,0.000266204,43541.05124,43541.05154,485939,11509950,1,6.3
43541,1174,0.000219907,43541.05152,43541.05179,414011,11509950,1,6.3
43541,1348,0.00025463,43541.05234,43541.0526,504483,11509950,1,6.3
43541,1358,0.000335648,43541.05389,43541.05427,1525358,6016081,1,7.3
43541,1394,0.000474537,43541.05507,43541.05561,933915,11509950,1,6.3
43541,1356,0.000358796,43541.05999,43541.06042,2566335,11509950,1,6.3
43541,1260,0.000335648,43541.05999,43541.06036,2459345,6016081,1,7.3
43541,1351,0.000393519,43541.08229,43541.08272,4614499,11509950,1,6.3
43547,1299,0.000300926,43547.05366,43547.05398,0,6016081,7,7.3
43547,1380,0.000324074,43547.0542,43547.05456,212294,6016081,7,7.3
43547,1208,0.000231481,43547.05525,43547.05554,381642,6016081,7,7.3
43547,1346,0.000231481,43547.05543,43547.05572,287680,6016081,7,7.3
43547,1227,0.000231481,43547.05601,43547.05627,433066,6016081,7,7.3
43547,1100,0.000289352,43547.05657,43547.05691,0,11509950,7,6.3
43547,1396,0.000277778,43547.05861,43547.05894,716696,6016081,7,7.3
43547,1267,0.000266204,43547.06044,43547.06074,431492,11509950,7,6.3
43547,1172,0.000381944,43547.06171,43547.06215,389675,11509950,7,6.3
43547,1181,0.000266204,43547.06227,43547.0626,485939,11509950,7,6.3
43547,1174,0.000219907,43547.06251,43547.06279,414011,11509950,7,6.3
43547,1123,0.000266204,43547.06258,43547.06288,538870,11509950,7,6.3
43547,1348,0.000208333,43547.06274,43547.06301,504483,11509950,7,6.3
43547,1358,0.00025463,43547.06318,43547.06347,1525358,6016081,7,7.3
43547,1206,0.000532407,43547.06406,43547.06466,630731,11509950,7,6.3
43547,1260,0.0003125,43547.07034,43547.07068,2459345,6016081,7,7.3
43547,1356,0.00025463,43547.07684,43547.07712,2566335,11509950,7,6.3
43554,1299,0.000300926,43554.05694,43554.0573,0,6016081,7,7.3
43554,1380,0.0003125,43554.05779,43554.05813,212294,6016081,7,7.3
43554,1208,0.000231481,43554.05836,43554.05862,381642,6016081,7,7.3
43554,1346,0.000219907,43554.05917,43554.05944,287680,6016081,7,7.3
43554,1227,0.000219907,43554.05995,43554.06023,433066,6016081,7,7.3
43554,1396,0.00025463,43554.06249,43554.06277,716696,6016081,7,7.3
43554,1100,0.0003125,43554.0638,43554.06417,0,11509950,7,6.3
43554,1358,0.000324074,43554.06738,43554.06778,1525358,6016081,7,7.3
43554,1267,0.0003125,43554.06845,43554.0688,431492,11509950,7,6.3
43554,1172,0.000289352,43554.06865,43554.06898,389675,11509950,7,6.3
43554,1174,0.000277778,43554.06925,43554.06954,414011,11509950,7,6.3
43554,1123,0.000289352,43554.06978,43554.07012,538870,11509950,7,6.3
43554,1181,0.00025463,43554.07014,43554.07045,485939,11509950,7,6.3
43554,1348,0.000243056,43554.07027,43554.07057,504483,11509950,7,6.3
43554,1206,0.000532407,43554.07251,43554.07306,630731,11509950,7,6.3
43554,1260,0.000300926,43554.07438,43554.07472,2459345,6016081,7,7.3
43554,1394,0.000381944,43554.07587,43554.07628,933915,11509950,7,6.3
43555,1100,0.000347222,43555.04363,43555.04405,0,11509950,1,6.3
43555,1299,0.00037037,43555.04403,43555.04444,0,6016081,1,7.3
43555,1380,0.00037037,43555.0451,43555.04552,212294,6016081,1,7.3
43555,1208,0.000231481,43555.04622,43555.04648,381642,6016081,1,7.3
43555,1346,0.000243056,43555.04778,43555.04802,287680,6016081,1,7.3
43555,1227,0.000231481,43555.04807,43555.04833,433066,6016081,1,7.3
43555,1123,0.000358796,43555.04919,43555.04961,538870,11509950,1,6.3
43555,1267,0.000335648,43555.04919,43555.04957,431492,11509950,1,6.3
43555,1174,0.000243056,43555.04973,43555.05002,414011,11509950,1,6.3
43555,1396,0.00025463,43555.0498,43555.0501,716696,6016081,1,7.3
43555,1348,0.000231481,43555.05031,43555.05058,504483,11509950,1,6.3
43555,1181,0.000277778,43555.05087,43555.05118,485939,11509950,1,6.3
43555,1172,0.00025463,43555.05149,43555.05182,389675,11509950,1,6.3
43555,1206,0.000729167,43555.05219,43555.05297,630731,11509950,1,6.3
43555,1358,0.00025463,43555.05566,43555.05597,1525358,6016081,1,7.3
43555,1394,0.000578704,43555.0558,43555.0564,933915,11509950,1,6.3
43555,1260,0.000381944,43555.06221,43555.06263,2459345,6016081,1,7.3
43555,1356,0.000266204,43555.06493,43555.06525,2566335,11509950,1,6.3
43561,1100,0.000347222,43561.05235,43561.05275,0,11509950,7,6.3
43561,1172,0.001493056,43561.05813,43561.05965,389675,11509950,7,6.3
43561,1267,0.000428241,43561.05815,43561.05863,431492,11509950,7,6.3
43561,1174,0.000347222,43561.05822,43561.05863,414011,11509950,7,6.3
43561,1123,0.000347222,43561.05837,43561.05875,538870,11509950,7,6.3
43561,1348,0.001423611,43561.05859,43561.06008,504483,11509950,7,6.3
43561,1181,0.000266204,43561.05863,43561.05894,485939,11509950,7,6.3
43561,1206,0.000497685,43561.06071,43561.06124,630731,11509950,7,6.3
43561,1299,0.000439815,43561.06093,43561.06142,0,6016081,7,7.3
43561,1380,0.000740741,43561.06191,43561.06269,212294,6016081,7,7.3
43561,1208,0.000289352,43561.06213,43561.06248,381642,6016081,7,7.3
43561,1346,0.000243056,43561.06252,43561.0628,287680,6016081,7,7.3
43561,1227,0.00119213,43561.06363,43561.06487,433066,6016081,7,7.3
43561,1396,0.001134259,43561.06604,43561.06722,716696,6016081,7,7.3
43561,1358,0.002326389,43561.07032,43561.07269,1525358,6016081,7,7.3
43561,1356,0.000381944,43561.07194,43561.07236,2566335,11509950,7,6.3
43561,1260,0.004236111,43561.07806,43561.08235,2459345,6016081,7,7.3
43568,1100,0.000289352,43568.04819,43568.04852,0,11509950,7,6.3
43568,1267,0.000347222,43568.05363,43568.05404,431492,11509950,7,6.3
43568,1172,0.000289352,43568.05395,43568.05427,389675,11509950,7,6.3
43568,1299,0.000289352,43568.05402,43568.05438,0,6016081,7,7.3
43568,1380,0.000231481,43568.05418,43568.05446,212294,6016081,7,7.3
43568,1123,0.00025463,43568.05436,43568.05469,538870,11509950,7,6.3
43568,1174,0.00025463,43568.05439,43568.05469,414011,11509950,7,6.3
43568,1208,0.000289352,43568.05501,43568.05534,381642,6016081,7,7.3
43568,1181,0.000231481,43568.05519,43568.05547,485939,11509950,7,6.3
43568,1348,0.000208333,43568.05524,43568.05549,504483,11509950,7,6.3
43568,1346,0.000208333,43568.05541,43568.05568,287680,6016081,7,7.3
43568,1227,0.000208333,43568.05612,43568.05639,433066,6016081,7,7.3
43568,1206,0.000451389,43568.05685,43568.05736,630731,11509950,7,6.3
43568,1396,0.000266204,43568.05848,43568.0588,716696,6016081,7,7.3
43568,1394,0.000405093,43568.06035,43568.06081,933915,11509950,7,6.3
43568,1358,0.000289352,43568.06314,43568.06347,1525358,6016081,7,7.3
43568,1356,0.000243056,43568.06847,43568.06875,2566335,11509950,7,6.3
43568,1260,0.000289352,43568.06978,43568.07014,2459345,6016081,7,7.3
43569,1100,0.000335648,43569.04309,43569.04346,0,11509950,1,6.3
43569,1267,0.000428241,43569.04696,43569.04743,431492,11509950,1,6.3
43569,1299,0.00037037,43569.04787,43569.04829,0,6016081,1,7.3
43569,1123,0.000347222,43569.04881,43569.04921,538870,11509950,1,6.3
43569,1380,0.000243056,43569.04889,43569.04917,212294,6016081,1,7.3
43569,1208,0.000300926,43569.04898,43569.04933,381642,6016081,1,7.3
43569,1174,0.000277778,43569.04933,43569.04968,414011,11509950,1,6.3
43569,1346,0.000300926,43569.05095,43569.05132,287680,6016081,1,7.3
43569,1181,0.000324074,43569.05109,43569.05147,485939,11509950,1,6.3
43569,1227,0.000219907,43569.05123,43569.05152,433066,6016081,1,7.3
43569,1172,0.00025463,43569.05144,43569.05175,389675,11509950,1,6.3
43569,1348,0.000243056,43569.05167,43569.05196,504483,11509950,1,6.3
43569,1206,0.000555556,43569.05216,43569.05274,630731,11509950,1,6.3
43569,1396,0.000324074,43569.05287,43569.05325,716696,6016081,1,7.3
43569,1394,0.000509259,43569.05491,43569.05545,933915,11509950,1,6.3
43569,1358,0.000335648,43569.0576,43569.058,1525358,6016081,1,7.3
43569,1356,0.000358796,43569.06314,43569.06355,2566335,11509950,1,6.3
43569,1260,0.000347222,43569.06834,43569.06873,2459345,6016081,1,7.3
43575,1100,0.000277778,43575.04822,43575.04854,0,11509950,7,6.3
43575,1267,0.000324074,43575.05301,43575.0534,431492,11509950,7,6.3
43575,1172,0.0003125,43575.05391,43575.05425,389675,11509950,7,6.3
43575,1174,0.000300926,43575.05391,43575.05427,414011,11509950,7,6.3
43575,1123,0.000277778,43575.05439,43575.05471,538870,11509950,7,6.3
43575,1181,0.000231481,43575.05457,43575.05485,485939,11509950,7,6.3
43575,1348,0.000208333,43575.05462,43575.05486,504483,11509950,7,6.3
43575,1206,0.0003125,43575.05676,43575.05711,630731,11509950,7,6.3
43575,1299,0.000277778,43575.05771,43575.05804,0,6016081,7,7.3
43575,1380,0.000219907,43575.0583,43575.05855,212294,6016081,7,7.3
43575,1208,0.000231481,43575.05906,43575.05933,381642,6016081,7,7.3
43575,1346,0.000196759,43575.05918,43575.05946,287680,6016081,7,7.3
43575,1227,0.000208333,43575.06024,43575.06052,433066,6016081,7,7.3
43575,1396,0.000208333,43575.0624,43575.06269,716696,6016081,7,7.3
43575,1358,0.000289352,43575.06729,43575.06766,1525358,6016081,7,7.3
43575,1356,0.00025463,43575.06808,43575.06834,2566335,11509950,7,6.3
43575,1260,0.000300926,43575.07612,43575.07647,2459345,6016081,7,7.3
43582,1100,0.000289352,43582.06375,43582.06407,0,11509950,7,6.3
43582,1299,0.000289352,43582.06477,43582.06513,0,6016081,7,7.3
43582,1380,0.000231481,43582.06534,43582.06561,212294,6016081,7,7.3
43582,1208,0.000243056,43582.06633,43582.06661,381642,6016081,7,7.3
43582,1346,0.000219907,43582.06656,43582.06684,287680,6016081,7,7.3
43582,1227,0.000219907,43582.06793,43582.06817,433066,6016081,7,7.3
43582,1267,0.000393519,43582.07012,43582.07058,431492,11509950,7,6.3
43582,1172,0.000393519,43582.07014,43582.07058,389675,11509950,7,6.3
43582,1174,0.000243056,43582.07073,43582.071,414011,11509950,7,6.3
43582,1123,0.000231481,43582.07094,43582.07124,538870,11509950,7,6.3
43582,1396,0.000266204,43582.07131,43582.07167,716696,6016081,7,7.3
43582,1181,0.000231481,43582.07168,43582.07196,485939,11509950,7,6.3
43582,1348,0.000208333,43582.07172,43582.072,504483,11509950,7,6.3
43582,1206,0.000266204,43582.07432,43582.07461,630731,11509950,7,6.3
43582,1358,0.000243056,43582.07688,43582.07715,1525358,6016081,7,7.3
43582,1394,0.000405093,43582.07781,43582.07828,933915,11509950,7,6.3
43589,1100,0.000289352,43589.03366,43589.03402,0,11509950,7,6.3
43589,1299,0.000300926,43589.03515,43589.03551,0,6016081,7,7.3
43589,1380,0.00025463,43589.03596,43589.03626,212294,6016081,7,7.3
43589,1208,0.000219907,43589.03633,43589.03661,381642,6016081,7,7.3
43589,1346,0.000219907,43589.03696,43589.0372,287680,6016081,7,7.3
43589,1172,0.000277778,43589.03727,43589.03759,389675,11509950,7,6.3
43589,1227,0.000243056,43589.0375,43589.0378,433066,6016081,7,7.3
43589,1174,0.000266204,43589.03825,43589.03859,414011,11509950,7,6.3
43589,1267,0.00025463,43589.03854,43589.03884,431492,11509950,7,6.3
43589,1181,0.00025463,43589.03877,43589.03905,485939,11509950,7,6.3
43589,1348,0.000243056,43589.03898,43589.03926,504483,11509950,7,6.3
43589,1123,0.000231481,43589.03947,43589.03973,538870,11509950,7,6.3
43589,1396,0.000231481,43589.03963,43589.03991,716696,6016081,7,7.3
43589,1206,0.000266204,43589.04049,43589.04081,630731,11509950,7,6.3
43589,1358,0.00025463,43589.0428,43589.04309,1525358,6016081,7,7.3
43589,1394,0.000416667,43589.04322,43589.04373,933915,11509950,7,6.3
43589,1260,0.000243056,43589.04855,43589.04881,2459345,6016081,7,7.3
43589,1356,0.000277778,43589.04892,43589.04924,2566335,11509950,7,6.3
43589,1351,0.000381944,43589.06678,43589.06721,4614499,11509950,7,6.3
43596,1100,0.000358796,43596.05666,43596.05705,0,11509950,7,6.3
43596,1299,0.000474537,43596.06091,43596.06145,0,6016081,7,7.3
43596,1380,0.000648148,43596.06135,43596.06205,212294,6016081,7,7.3
43596,1172,0.001944444,43596.06153,43596.06353,389675,11509950,7,6.3
43596,1267,0.00037037,43596.0617,43596.06213,431492,11509950,7,6.3
43596,1208,0.000266204,43596.06244,43596.06277,381642,6016081,7,7.3
43596,1174,0.000347222,43596.06258,43596.06296,414011,11509950,7,6.3
43596,1123,0.000300926,43596.06296,43596.06329,538870,11509950,7,6.3
43596,1181,0.000277778,43596.06301,43596.06333,485939,11509950,7,6.3
43596,1348,0.001481481,43596.06303,43596.06456,504483,11509950,7,6.3
43596,1346,0.000219907,43596.06348,43596.06375,287680,6016081,7,7.3
43596,1227,0.001226852,43596.06434,43596.06563,433066,6016081,7,7.3
43596,1206,0.000289352,43596.06641,43596.06676,630731,11509950,7,6.3
43596,1396,0.001030093,43596.06704,43596.06811,716696,6016081,7,7.3
43596,1394,0.00087963,43596.06932,43596.07022,933915,11509950,7,6.3
43596,1358,0.00244213,43596.07237,43596.07487,1525358,6016081,7,7.3
43596,1356,0.000300926,43596.0795,43596.07984,2566335,11509950,7,6.3
43596,1260,0.000752315,43596.08049,43596.08125,2459345,6016081,7,7.3
43603,1100,0.000277778,43603.04917,43603.04948,0,11509950,7,6.3
43603,1267,0.0003125,43603.05336,43603.05372,431492,11509950,7,6.3
43603,1172,0.000277778,43603.05392,43603.05425,389675,11509950,7,6.3
43603,1174,0.00025463,43603.05407,43603.05438,414011,11509950,7,6.3
43603,1299,0.000300926,43603.05446,43603.05483,0,6016081,7,7.3
43603,1380,0.00025463,43603.05475,43603.05506,212294,6016081,7,7.3
43603,1208,0.000243056,43603.05494,43603.05525,381642,6016081,7,7.3
43603,1123,0.00025463,43603.05503,43603.05534,538870,11509950,7,6.3
43603,1346,0.000208333,43603.0551,43603.05538,287680,6016081,7,7.3
43603,1348,0.000208333,43603.05515,43603.05538,504483,11509950,7,6.3
43603,1181,0.000208333,43603.0552,43603.05543,485939,11509950,7,6.3
43603,1227,0.000219907,43603.05637,43603.05662,433066,6016081,7,7.3
43603,1206,0.000266204,43603.0569,43603.0572,630731,11509950,7,6.3
43603,1396,0.000219907,43603.05881,43603.05905,716696,6016081,7,7.3
43603,1394,0.000335648,43603.06043,43603.06081,933915,11509950,7,6.3
43603,1358,0.00025463,43603.06316,43603.06346,1525358,6016081,7,7.3
43603,1356,0.000243056,43603.06956,43603.06984,2566335,11509950,7,6.3
43603,1260,0.000243056,43603.07058,43603.07086,2459345,6016081,7,7.3
43604,1299,0.000289352,43604.04269,43604.04302,0,6016081,1,7.3
43604,1380,0.000243056,43604.04339,43604.04366,212294,6016081,1,7.3
43604,1208,0.000277778,43604.04407,43604.04439,381642,6016081,1,7.3
43604,1100,0.000173611,43604.04544,43604.04578,0,11509950,1,6.3
43604,1346,0.000289352,43604.04616,43604.04652,287680,6016081,1,7.3
43604,1227,0.000231481,43604.04678,43604.04708,433066,6016081,1,7.3
43604,1396,0.000208333,43604.04841,43604.04868,716696,6016081,1,7.3
43604,1267,0.000289352,43604.04865,43604.04897,431492,11509950,1,6.3
43604,1348,0.000289352,43604.05072,43604.05109,504483,11509950,1,6.3
43604,1123,0.000243056,43604.05113,43604.05144,538870,11509950,1,6.3
43604,1174,0.000231481,43604.0512,43604.05147,414011,11509950,1,6.3
43604,1181,0.000243056,43604.05211,43604.0524,485939,11509950,1,6.3
43604,1172,0.000219907,43604.05231,43604.05257,389675,11509950,1,6.3
43604,1358,0.00037037,43604.05236,43604.05279,1525358,6016081,1,7.3
43604,1206,0.000300926,43604.05439,43604.05472,630731,11509950,1,6.3
43604,1394,0.00037037,43604.05605,43604.05646,933915,11509950,1,6.3
43604,1260,0.000324074,43604.06,43604.06036,2459345,6016081,1,7.3
43604,1356,0.000289352,43604.06487,43604.0652,2566335,11509950,1,6.3
43610,1100,0.000266204,43610.05211,43610.05243,0,11509950,7,6.3
43610,1299,0.000300926,43610.05792,43610.05828,0,6016081,7,7.3
43610,1267,0.00037037,43610.05796,43610.05839,431492,11509950,7,6.3
43610,1380,0.000219907,43610.05818,43610.05846,212294,6016081,7,7.3
43610,1172,0.0003125,43610.0583,43610.05868,389675,11509950,7,6.3
43610,1181,0.00025463,43610.05878,43610.0591,485939,11509950,7,6.3
43610,1208,0.000231481,43610.05888,43610.05918,381642,6016081,7,7.3
43610,1174,0.000231481,43610.05906,43610.05935,414011,11509950,7,6.3
43610,1123,0.000231481,43610.05906,43610.05935,538870,11509950,7,6.3
43610,1346,0.000219907,43610.05969,43610.05997,287680,6016081,7,7.3
43610,1348,0.000219907,43610.05987,43610.06015,504483,11509950,7,6.3
43610,1227,0.000243056,43610.0606,43610.06094,433066,6016081,7,7.3
43610,1206,0.000243056,43610.06176,43610.06203,630731,11509950,7,6.3
43610,1396,0.000219907,43610.06362,43610.06391,716696,6016081,7,7.3
43610,1394,0.000324074,43610.06521,43610.06558,933915,11509950,7,6.3
43610,1358,0.000219907,43610.0683,43610.06855,1525358,6016081,7,7.3
43610,1260,0.000266204,43610.07582,43610.07612,2459345,6016081,7,7.3
43610,1356,0.000219907,43610.07618,43610.07644,2566335,11509950,7,6.3
43611,1299,0.000300926,43611.04462,43611.04498,0,6016081,1,7.3
43611,1380,0.000231481,43611.04494,43611.04521,212294,6016081,1,7.3
43611,1208,0.000289352,43611.0462,43611.04656,381642,6016081,1,7.3
43611,1100,0.000277778,43611.04667,43611.04703,0,11509950,1,6.3
43611,1346,0.000231481,43611.0474,43611.04766,287680,6016081,1,7.3
43611,1227,0.000243056,43611.04797,43611.04824,433066,6016081,1,7.3
43611,1396,0.000277778,43611.04926,43611.04955,716696,6016081,1,7.3
43611,1267,0.000324074,43611.05211,43611.05249,431492,11509950,1,6.3
43611,1172,0.000277778,43611.05325,43611.05356,389675,11509950,1,6.3
43611,1123,0.000300926,43611.05417,43611.05451,538870,11509950,1,6.3
43611,1174,0.000219907,43611.05431,43611.05457,414011,11509950,1,6.3
43611,1181,0.000243056,43611.05486,43611.05515,485939,11509950,1,6.3
43611,1358,0.000324074,43611.0553,43611.05566,1525358,6016081,1,7.3
43611,1348,0.000219907,43611.05609,43611.05638,504483,11509950,1,6.3
43611,1206,0.000266204,43611.05667,43611.05698,630731,11509950,1,6.3
43611,1394,0.000474537,43611.05985,43611.06035,933915,11509950,1,6.3
43611,1260,0.000300926,43611.06149,43611.06184,2459345,6016081,1,7.3
43611,1356,0.0003125,43611.06762,43611.06801,2566335,11509950,1,6.3
43618,1100,0.000347222,43618.04388,43618.04425,0,11875450,1,6.3
43618,1188,0.000300926,43618.04603,43618.04639,365500,11875450,1,6.3
43618,1267,0.00037037,43618.04875,43618.04917,431492,11875450,1,6.3
43618,1299,0.000358796,43618.04889,43618.04933,0,6016081,1,7.3
43618,1370,0.000243056,43618.04904,43618.04933,662210,6016081,1,7.3
43618,1380,0.000324074,43618.04933,43618.0497,212294,6016081,1,7.3
43618,1174,0.000266204,43618.04976,43618.05005,414011,11875450,1,6.3
43618,1208,0.000289352,43618.05054,43618.05087,381642,6016081,1,7.3
43618,1123,0.000289352,43618.05118,43618.05149,538870,11875450,1,6.3
43618,1346,0.000219907,43618.05141,43618.0517,287680,6016081,1,7.3
43618,1172,0.000277778,43618.05176,43618.05208,389675,11875450,1,6.3
43618,1348,0.000243056,43618.05244,43618.05271,504483,11875450,1,6.3
43618,1181,0.000219907,43618.05266,43618.05294,485939,11875450,1,6.3
43618,1227,0.000300926,43618.05269,43618.05307,433066,6016081,1,7.3
43618,1206,0.000335648,43618.05432,43618.05471,630731,11875450,1,6.3
43618,1396,0.000289352,43618.05463,43618.05497,716696,6016081,1,7.3
43618,1394,0.000497685,43618.05708,43618.05764,933915,11875450,1,6.3
43618,1358,0.000300926,43618.06076,43618.06111,1525358,6016081,1,7.3
43618,1356,0.000347222,43618.06671,43618.06709,2566335,11875450,1,6.3
43618,1260,0.000219907,43618.06751,43618.06775,2459345,6016081,1,7.3
43624,1100,0.000358796,43624.04863,43624.04906,0,11875450,7,6.3
43624,1188,0.0003125,43624.05184,43624.0522,365500,11875450,7,6.3
43624,1267,0.000289352,43624.05378,43624.05416,431492,11875450,7,6.3
43624,1172,0.001736111,43624.05442,43624.05624,389675,11875450,7,6.3
43624,1299,0.000532407,43624.05497,43624.05557,0,6678291,7,7.3
43624,1123,0.000324074,43624.0552,43624.05557,538870,11875450,7,6.3
43624,1380,0.000798611,43624.05527,43624.0561,212294,6678291,7,7.3
43624,1174,0.000277778,43624.05529,43624.0556,414011,11875450,7,6.3
43624,1181,0.000277778,43624.05531,43624.05565,485939,11875450,7,6.3
43624,1348,0.001226852,43624.05587,43624.05716,504483,11875450,7,6.3
43624,1208,0.0003125,43624.05591,43624.0563,381642,6678291,7,7.3
43624,1370,0.000659722,43624.0561,43624.05679,662210,6678291,7,7.3
43624,1346,0.000231481,43624.05619,43624.05649,287680,6678291,7,7.3
43624,1227,0.00125,43624.0573,43624.05863,433066,6678291,7,7.3
43624,1206,0.000277778,43624.05777,43624.05809,630731,11875450,7,6.3
43624,1396,0.00099537,43624.05936,43624.06039,716696,6678291,7,7.3
43624,1394,0.000972222,43624.06125,43624.06228,933915,11875450,7,6.3
43624,1358,0.002430556,43624.06501,43624.06748,1525358,6678291,7,7.3
43624,1356,0.0003125,43624.07095,43624.07131,2566335,11875450,7,6.3
43624,1260,0.004560185,43624.07174,43624.07634,2459345,6678291,7,7.3
43625,1100,0.000324074,43625.04351,43625.0439,0,11875450,1,6.3
43625,1188,0.000358796,43625.04803,43625.04845,365500,11875450,1,6.3
43625,1299,0.000405093,43625.0488,43625.04926,0,6678291,1,7.3
43625,1380,0.000243056,43625.04928,43625.04955,212294,6678291,1,7.3
43625,1208,0.00025463,43625.04933,43625.04964,381642,6678291,1,7.3
43625,1267,0.000300926,43625.04935,43625.04968,431492,11875450,1,6.3
43625,1370,0.000219907,43625.04954,43625.04983,662210,6678291,1,7.3
43625,1123,0.000324074,43625.05005,43625.05042,538870,11875450,1,6.3
43625,1346,0.000289352,43625.0515,43625.05189,287680,6678291,1,7.3
43625,1172,0.000277778,43625.0516,43625.05194,389675,11875450,1,6.3
43625,1181,0.000219907,43625.05176,43625.05203,485939,11875450,1,6.3
43625,1348,0.000208333,43625.05247,43625.05272,504483,11875450,1,6.3
43625,1227,0.000266204,43625.05288,43625.05318,433066,6678291,1,7.3
43625,1174,0.000219907,43625.05307,43625.05334,414011,11875450,1,6.3
43625,1206,0.000266204,43625.05377,43625.05407,630731,11875450,1,6.3
43625,1396,0.00025463,43625.05384,43625.05414,716696,6678291,1,7.3
43625,1394,0.000439815,43625.05642,43625.05691,933915,11875450,1,6.3
43625,1358,0.000324074,43625.05991,43625.06027,1525358,6678291,1,7.3
43625,1356,0.00025463,43625.06648,43625.06679,2566335,11875450,1,6.3
43625,1260,0.000266204,43625.06688,43625.06719,2459345,6678291,1,7.3
43631,1100,0.000300926,43631.056,43631.05632,0,11875450,7,6.3
43631,1299,0.000324074,43631.05733,43631.05769,0,6678291,7,7.3
43631,1380,0.000277778,43631.05838,43631.0587,212294,6678291,7,7.3
43631,1188,0.000300926,43631.05949,43631.05983,365500,11875450,7,6.3
43631,1208,0.000277778,43631.05977,43631.06009,381642,6678291,7,7.3
43631,1346,0.000277778,43631.06016,43631.06051,287680,6678291,7,7.3
43631,1370,0.000219907,43631.06023,43631.06051,662210,6678291,7,7.3
43631,1227,0.00025463,43631.061,43631.0613,433066,6678291,7,7.3
43631,1267,0.000300926,43631.06297,43631.06333,431492,11875450,7,6.3
43631,1172,0.000277778,43631.06313,43631.06346,389675,11875450,7,6.3
43631,1174,0.000266204,43631.064,43631.06428,414011,11875450,7,6.3
43631,1123,0.00025463,43631.0641,43631.06439,538870,11875450,7,6.3
43631,1181,0.000219907,43631.06428,43631.06456,485939,11875450,7,6.3
43631,1396,0.00025463,43631.06431,43631.06461,716696,6678291,7,7.3
43631,1348,0.000219907,43631.06454,43631.06481,504483,11875450,7,6.3
43631,1206,0.000243056,43631.06657,43631.06686,630731,11875450,7,6.3
43631,1358,0.000219907,43631.07024,43631.07051,1525358,6678291,7,7.3
43631,1394,0.000335648,43631.07074,43631.07112,933915,11875450,7,6.3
43631,1260,0.000277778,43631.07868,43631.07899,2459345,6678291,7,7.3
43638,1100,0.000300926,43638.05301,43638.05333,0,11875450,7,6.3
43638,1188,0.000324074,43638.05586,43638.05624,365500,11875450,7,6.3
43638,1299,0.000335648,43638.05765,43638.05806,0,6678291,7,7.3
43638,1172,0.000243056,43638.05774,43638.05801,389675,11875450,7,6.3
43638,1267,0.000231481,43638.05796,43638.05826,431492,11875450,7,6.3
43638,1380,0.000324074,43638.05836,43638.05874,212294,6678291,7,7.3
43638,1174,0.000243056,43638.05838,43638.05865,414011,11875450,7,6.3
43638,1208,0.00025463,43638.05889,43638.05924,381642,6678291,7,7.3
43638,1123,0.000289352,43638.05949,43638.05981,538870,11875450,7,6.3
43638,1346,0.00025463,43638.05951,43638.05981,287680,6678291,7,7.3
43638,1348,0.000243056,43638.05968,43638.05997,504483,11875450,7,6.3
43638,1370,0.000243056,43638.05975,43638.06006,662210,6678291,7,7.3
43638,1181,0.000219907,43638.05986,43638.06013,485939,11875450,7,6.3
43638,1227,0.000243056,43638.06073,43638.06101,433066,6678291,7,7.3
43638,1206,0.000243056,43638.06223,43638.06253,630731,11875450,7,6.3
43638,1396,0.000243056,43638.06388,43638.06414,716696,6678291,7,7.3
43638,1394,0.00037037,43638.06584,43638.06627,933915,11875450,7,6.3
43638,1358,0.000243056,43638.06948,43638.06979,1525358,6678291,7,7.3
43638,1356,0.00025463,43638.07588,43638.07619,2566335,11875450,7,6.3
43638,1260,0.000289352,43638.07701,43638.07734,2459345,6678291,7,7.3
43645,1299,0.000300926,43645.06481,43645.06517,0,6678291,7,7.3
43645,1380,0.000231481,43645.06579,43645.06605,212294,6678291,7,7.3
43645,1208,0.000266204,43645.06648,43645.06678,381642,6678291,7,7.3
43645,1346,0.000219907,43645.06715,43645.06743,287680,6678291,7,7.3
43645,1370,0.000231481,43645.06715,43645.06747,662210,6678291,7,7.3
43645,1227,0.000231481,43645.06802,43645.06832,433066,6678291,7,7.3
43645,1100,0.000300926,43645.06988,43645.07024,0,11875450,7,6.3
43645,1396,0.000277778,43645.0714,43645.07171,716696,6678291,7,7.3
43645,1188,0.000300926,43645.07311,43645.07346,365500,11875450,7,6.3
43645,1358,0.000243056,43645.07711,43645.07738,1525358,6678291,7,7.3
43645,1267,0.000347222,43645.0774,43645.07777,431492,11875450,7,6.3
43645,1172,0.000335648,43645.07755,43645.07797,389675,11875450,7,6.3
43645,1174,0.000335648,43645.07758,43645.07796,414011,11875450,7,6.3
43645,1181,0.00025463,43645.07824,43645.07856,485939,11875450,7,6.3
43645,1123,0.000231481,43645.0784,43645.0787,538870,11875450,7,6.3
43645,1348,0.000208333,43645.07845,43645.0787,504483,11875450,7,6.3
43645,1206,0.000266204,43645.08142,43645.08171,630731,11875450,7,6.3
43652,1299,0.000474537,43652.05433,43652.05484,0,6678291,7,7.3
43652,1380,0.000648148,43652.05442,43652.05513,212294,6678291,7,7.3
43652,1208,0.000277778,43652.05522,43652.05554,381642,6678291,7,7.3
43652,1346,0.000277778,43652.0562,43652.05653,287680,6678291,7,7.3
43652,1370,0.000856481,43652.05666,43652.05757,662210,6678291,7,7.3
