day,kinko,Ptime,starttime,endtime,kokyaku,kokyaku_total,WD,core
43061,1299,0.00875,43061.06875,43061.07853,0,1362056,4,7.3
43062,1299,0.008576389,43062.03553,43062.04543,0,1362056,5,7.3
43063,1299,0.007789352,43063.0708,43063.07963,0,1362056,6,7.3
43064,1299,0.008645833,43064.06759,43064.07744,0,1362056,7,7.3
43068,1299,0.004143519,43068.0787,43068.08332,0,1362056,4,7.3
43071,1299,0.007766204,43071.07483,43071.08332,0,1362056,7,7.3
43072,1299,0.01,43072.04728,43072.05846,0,1362056,1,7.3
43073,1299,0.007800926,43073.07417,43073.08319,0,1362056,2,7.3
43076,1299,0.001666667,43076.08145,43076.08325,0,1362056,5,7.3
43077,1299,0.001597222,43077.08155,43077.08321,0,1362056,6,7.3
43078,1299,0.007847222,43078.07458,43078.08329,0,1362056,7,7.3
43082,1299,0.008425926,43082.07105,43082.08053,0,1362056,4,7.3
43083,1299,0.007777778,43083.07451,43083.0833,0,1362056,5,7.3
43086,1299,0.009340278,43086.04319,43086.0536,0,1362056,1,7.3
43087,1299,0.007847222,43087.07394,43087.08285,0,1362056,2,7.3
43088,1299,0.007708333,43088.07471,43088.08332,0,1362056,3,7.3
43089,1299,0.001678241,43089.08137,43089.08321,0,1362056,4,7.3
43091,1299,0.007604167,43091.07485,43091.08331,0,1362056,6,7.3
43092,1299,0.008645833,43092.04683,43092.05663,0,1362056,7,7.3
43093,1299,0.008946759,43093.04619,43093.05619,0,1362056,1,7.3
43094,1299,0.002974537,43094.0802,43094.08332,0,1362056,2,7.3
43099,1299,0.00119213,43099.08172,43099.08302,0,1362056,7,7.3
43100,1299,0.009039352,43100.04656,43100.05669,0,1362056,1,7.3
43134,1299,0.00744213,43134.07476,43134.08331,0,1362056,7,7.3
43137,1299,0.007685185,43137.07469,43137.08329,0,1362056,3,7.3
43138,1299,0.004305556,43138.07791,43138.0828,0,1362056,4,7.3
43139,1299,0.0078125,43139.07447,43139.0833,0,1362056,5,7.3
43140,1299,0.007847222,43140.07443,43140.08331,0,1362056,6,7.3
43141,1299,0.007685185,43141.07462,43141.08332,0,1362056,7,7.3
43142,1299,0.008368056,43142.05348,43142.06288,0,1362056,1,7.3
43143,1299,0.007835648,43143.03565,43143.04453,0,1362056,2,7.3
43148,1299,0.007604167,43148.07469,43148.08328,0,1362056,7,7.3
43149,1299,0.009444444,43149.05358,43149.06409,0,1362056,1,7.3
43150,1299,0.004282407,43150.07781,43150.0828,0,1362056,2,7.3
43151,1299,0.00443287,43151.07806,43151.08317,0,1362056,3,7.3
43153,1299,0.007708333,43153.07458,43153.08332,0,1362056,5,7.3
43154,1299,0.004490741,43154.07816,43154.08331,0,1362056,6,7.3
43155,1299,0.001643519,43155.08142,43155.08317,0,1362056,7,7.3
43156,1299,0.009664352,43156.04347,43156.05416,0,1362056,1,7.3
43190,1299,0.007662037,43190.07466,43190.08332,0,1362056,7,7.3
43191,1299,0.009270833,43191.05762,43191.06832,0,1362056,1,7.3
43192,1299,0.001828704,43192.0813,43192.08324,0,1362056,2,7.3
43193,1299,0.003229167,43193.0798,43193.08331,0,1362056,3,7.3
43194,1299,0.007662037,43194.07454,43194.08329,0,1362056,4,7.3
43195,1299,0.001678241,43195.08133,43195.08313,0,1362056,5,7.3
43197,1299,0.004525463,43197.07793,43197.08308,0,1362056,7,7.3
43198,1299,0.008680556,43198.04308,43198.05304,0,1362056,1,7.3
43199,1299,0.008101852,43199.07068,43199.08,0,1362056,2,7.3
43202,1299,0.007789352,43202.07441,43202.08332,0,1362056,5,7.3
43204,1299,0.001215278,43204.0817,43204.083,0,1362056,7,7.3
43207,1299,0.0034375,43207.07954,43207.08331,0,1743698,3,7.3
43208,1299,0.001238426,43208.08162,43208.08294,0,1743698,4,7.3
43209,1299,0.007719907,43209.07465,43209.0833,0,1743698,5,7.3
43210,1299,0.007523148,43210.07461,43210.08332,0,1743698,6,7.3
43213,1299,0.008831019,43213.07323,43213.08297,0,1743698,2,7.3
43214,1299,0.004189815,43214.0786,43214.08331,0,1743698,3,7.3
43215,1299,0.00125,43215.08161,43215.08295,0,1743698,4,7.3
43216,1299,0.004247685,43216.07841,43216.08332,0,1743698,5,7.3
43219,1299,0.01,43219.042,43219.05355,0,1743698,1,7.3
43220,1299,0.008414352,43220.03964,43220.04899,0,2031378,2,7.3
43223,1299,0.008900463,43223.06098,43223.07105,0,2031378,5,7.3
43224,1299,0.008483796,43224.0362,43224.04579,0,2031378,6,7.3
43225,1299,0.008483796,43225.04297,43225.05263,0,2031378,7,7.3
43226,1299,0.009421296,43226.04007,43226.05051,0,2031378,1,7.3
43229,1299,0.004375,43229.07834,43229.08331,0,2031378,4,7.3
43232,1299,0.007534722,43232.0749,43232.08332,0,2031378,7,7.3
43234,1267,0.01,43234.07113,43234.08274,431492,2707963,2,6.3
43234,1299,0.007210648,43234.07487,43234.08325,0,2031378,2,7.3
43235,1299,0.004085648,43235.07874,43235.08332,0,2031378,3,7.3
43237,1299,0.007581019,43237.07472,43237.08331,0,2031378,5,7.3
43237,1267,0.002766204,43237.0802,43237.08303,431492,2707963,5,6.3
43238,1299,0.007361111,43238.07485,43238.08331,0,2031378,6,7.3
43238,1267,0.004965278,43238.07772,43238.08329,431492,2707963,6,6.3
43239,1299,0.007523148,43239.07486,43239.08332,0,2031378,7,7.3
43239,1267,0.001238426,43239.08193,43239.08329,431492,2707963,7,6.3
43242,1100,0.008738426,43242.07118,43242.08172,0,2707963,3,6.3
43242,1299,0.007199074,43242.07514,43242.08331,0,2031378,3,7.3
43242,1267,0.006215278,43242.07623,43242.08309,431492,2707963,3,6.3
43243,1100,0.007731481,43243.0703,43243.07948,0,2707963,4,6.3
43243,1299,0.007430556,43243.07492,43243.0833,0,2031378,4,7.3
43243,1267,0.006273148,43243.07575,43243.08266,431492,2707963,4,6.3
43244,1100,0.008009259,43244.0705,43244.07999,0,2707963,5,6.3
43244,1299,0.008923611,43244.07133,43244.08161,0,2031378,5,7.3
43244,1267,0.006134259,43244.07591,43244.0827,431492,2707963,5,6.3
43245,1299,0.00130787,43245.0819,43245.08331,0,2031378,6,7.3
43250,1100,0.008078704,43250.07372,43250.08311,0,3212446,4,6.3
43250,1299,0.00744213,43250.07497,43250.08332,0,2031378,4,7.3
43250,1267,0.00630787,43250.07622,43250.08325,431492,3212446,4,6.3
43251,1100,0.004918981,43251.07726,43251.08296,0,3212446,5,6.3
43251,1299,0.004189815,43251.07844,43251.08329,0,2031378,5,7.3
43251,1267,0.003101852,43251.07969,43251.08297,431492,3212446,5,6.3
43253,1100,0.00431713,43253.07819,43253.08332,0,3212446,7,6.3
43253,1299,0.004236111,43253.07862,43253.0833,0,2031378,7,7.3
43253,1267,0.001944444,43253.07919,43253.08119,431492,3212446,7,6.3
43254,1299,0.01,43254.04394,43254.05613,0,2031378,1,7.3
43254,1267,0.01,43254.05128,43254.06536,431492,3212446,1,6.3
43254,1100,0.008958333,43254.05338,43254.06346,0,3212446,1,6.3
43255,1100,0.007719907,43255.07015,43255.07946,0,3843177,2,6.3
43255,1299,0.007511574,43255.07446,43255.08331,0,2031378,2,7.3
43255,1267,0.007106481,43255.07556,43255.0833,431492,3843177,2,6.3
43256,1100,0.004722222,43256.07752,43256.08287,0,3843177,3,6.3
43257,1100,0.008217593,43257.07372,43257.08328,0,3843177,4,6.3
43257,1299,0.007199074,43257.07501,43257.08331,0,2031378,4,7.3
43257,1267,0.003055556,43257.08001,43257.08324,431492,3843177,4,6.3
43258,1100,0.007974537,43258.07384,43258.08316,0,3843177,5,6.3
43258,1299,0.007372685,43258.07459,43258.08332,0,2031378,5,7.3
43258,1267,0.006273148,43258.0764,43258.08332,431492,3843177,5,6.3
43259,1100,0.008090278,43259.07016,43259.0795,0,3843177,6,6.3
43259,1267,0.006215278,43259.07634,43259.08326,431492,3843177,6,6.3
43259,1299,0.0040625,43259.07859,43259.08332,0,2031378,6,7.3
43260,1100,0.007951389,43260.0702,43260.07972,0,3843177,7,6.3
43260,1299,0.007268519,43260.07491,43260.08332,0,2031378,7,7.3
43260,1267,0.006134259,43260.07637,43260.08325,431492,3843177,7,6.3
43263,1299,0.000486111,43263.0825,43263.08303,0,2031378,3,7.3
43264,1299,0.007488426,43264.07478,43264.0833,0,2031378,4,7.3
43264,1100,0.00537037,43264.07719,43264.08332,0,3843177,4,6.3
43265,1100,0.008020833,43265.07397,43265.08329,0,3843177,5,6.3
43265,1299,0.004224537,43265.07834,43265.08329,0,2031378,5,7.3
43265,1267,0.002824074,43265.07997,43265.08296,431492,3843177,5,6.3
43268,1299,0.01,43268.05069,43268.06286,0,2031378,1,7.3
43268,1100,0.009016204,43268.05326,43268.06383,0,3843177,1,6.3
43268,1267,0.01,43268.05458,43268.06934,431492,3843177,1,6.3
43269,1299,0.004421296,43269.07753,43269.08278,0,2031378,2,7.3
43269,1100,0.002604167,43269.08042,43269.08323,0,3843177,2,6.3
43270,1299,0.004131944,43270.07847,43270.0833,0,2031378,3,7.3
43273,1100,0.004467593,43273.07782,43273.08313,0,3843177,6,6.3
43274,1100,0.007928241,43274.07369,43274.08299,0,3843177,7,6.3
43274,1267,0.003043981,43274.08003,43274.08324,431492,3843177,7,6.3
43275,1299,0.01,43275.05438,43275.06653,0,2031378,1,7.3
43275,1100,0.008796296,43275.05689,43275.06727,0,3843177,1,6.3
43275,1267,0.01,43275.05828,43275.0723,431492,3843177,1,6.3
43276,1100,0.002766204,43276.08028,43276.08329,0,3843177,2,6.3
43282,1100,0.008449074,43282.06381,43282.07369,0,3843177,1,6.3
43282,1299,0.01,43282.0651,43282.07704,0,2031378,1,7.3
43282,1267,0.007592593,43282.07516,43282.08332,431492,3843177,1,6.3
43285,1299,0.003900463,43285.0787,43285.08332,0,2031378,4,7.3
43285,1100,0.00193287,43285.08117,43285.08328,0,3843177,4,6.3
43287,1299,0.004050926,43287.07877,43287.08331,0,2031378,6,7.3
43288,1299,0.004340278,43288.07831,43288.08326,0,2031378,7,7.3
43288,1100,0.002222222,43288.08089,43288.08331,0,3843177,7,6.3
43290,1100,0.005428241,43290.07697,43290.08326,0,3843177,2,6.3
43290,1299,0.004375,43290.07797,43290.08309,0,2031378,2,7.3
43290,1267,0.000590278,43290.08228,43290.08291,431492,3843177,2,6.3
43293,1100,0.004525463,43293.07772,43293.08328,0,3843177,5,6.3
43293,1299,0.004409722,43293.07826,43293.08332,0,2031378,5,7.3
43294,1100,0.004675926,43294.07747,43294.08282,0,3843177,6,6.3
43294,1299,0.000509259,43294.08227,43294.08287,0,2031378,6,7.3
43295,1100,0.008020833,43295.07397,43295.08324,0,3843177,7,6.3
43295,1299,0.00693287,43295.07529,43295.08329,0,2031378,7,7.3
43295,1267,0.003136574,43295.0799,43295.08319,431492,3843177,7,6.3
43296,1299,0.01,43296.05103,43296.06374,0,2031378,1,7.3
43296,1100,0.009594907,43296.05701,43296.06801,0,3843177,1,6.3
43296,1267,0.01,43296.06229,43296.076,431492,3843177,1,6.3
43297,1100,0.007731481,43297.03914,43297.04852,0,3843177,2,6.3
43297,1299,0.008622685,43297.03958,43297.04962,0,2031378,2,7.3
43297,1267,0.01,43297.04418,43297.05578,431492,3843177,2,6.3
43300,1100,0.005127315,43300.07728,43300.08324,0,3843177,5,6.3
43300,1299,0.003993056,43300.07865,43300.08331,0,2031378,5,7.3
43301,1299,0.001134259,43301.08201,43301.08326,0,2031378,6,7.3
43302,1299,0.000914352,43302.08229,43302.08332,0,2031378,7,7.3
43304,1100,0.007731481,43304.07421,43304.08325,0,3843177,2,6.3
43304,1299,0.007488426,43304.07475,43304.0833,0,2031378,2,7.3
43304,1267,0.003819444,43304.0792,43304.0833,431492,3843177,2,6.3
43305,1100,0.005196759,43305.07743,43305.08332,0,3843177,3,6.3
43305,1299,0.003923611,43305.07898,43305.08331,0,2031378,3,7.3
43305,1267,0.002488426,43305.08035,43305.08295,431492,3843177,3,6.3
43311,1100,0.005659722,43311.07669,43311.08331,0,3843177,2,6.3
43311,1267,0.000729167,43311.08216,43311.08296,431492,3843177,2,6.3
43314,1100,0.00119213,43314.08164,43314.08294,0,3843177,5,6.3
43315,1100,0.001319444,43315.08154,43315.083,0,3843177,6,6.3
43316,1100,0.005300926,43316.07718,43316.08323,0,3843177,7,6.3
43316,1299,0.000416667,43316.08266,43316.08315,0,3556736,7,7.3
43318,1100,0.002546296,43318.08051,43318.08331,0,3843177,2,6.3
43319,1299,0.003900463,43319.07902,43319.08332,0,3556736,3,7.3
43319,1100,0.002199074,43319.08088,43319.08325,0,3843177,3,6.3
43320,1100,0.005138889,43320.07709,43320.08323,0,3843177,4,6.3
43320,1299,0.000451389,43320.08242,43320.08291,0,3556736,4,7.3
43321,1299,0.007013889,43321.07531,43321.08325,0,3556736,5,7.3
43321,1100,0.005069444,43321.07736,43321.08318,0,3843177,5,6.3
43321,1267,0.003472222,43321.07957,43321.08324,431492,3843177,5,6.3
43323,1299,0.01,43323.06605,43323.07793,0,3556736,7,7.3
43323,1100,0.009456019,43323.07105,43323.08204,0,3843177,7,6.3
43323,1267,0.005428241,43323.07734,43323.08302,431492,3843177,7,6.3
43324,1100,0.01,43324.04738,43324.05902,0,3843177,1,6.3
43324,1299,0.01,43324.04808,43324.0614,0,3556736,1,7.3
43324,1267,0.01,43324.05262,43324.06865,431492,3843177,1,6.3
43325,1299,0.007743056,43325.07447,43325.08332,0,3556736,2,7.3
43325,1100,0.004270833,43325.07737,43325.08235,0,3843177,2,6.3
43325,1267,0.000763889,43325.08248,43325.08331,431492,3843177,2,6.3
43326,1100,0.007546296,43326.07461,43326.08332,0,3843177,3,6.3
43326,1299,0.003738426,43326.07918,43326.08325,0,3556736,3,7.3
43326,1267,0.0025,43326.08068,43326.0833,431492,3843177,3,6.3
43328,1299,0.003634259,43328.07919,43328.08326,0,3556736,5,7.3
43329,1100,0.004791667,43329.07759,43329.08311,0,3843177,6,6.3
43329,1299,0.000543981,43329.0827,43329.08329,0,3556736,6,7.3
43330,1100,0.004618056,43330.07781,43330.08325,0,3843177,7,6.3
43330,1267,0.002893519,43330.08015,43330.08316,431492,3843177,7,6.3
43330,1299,0.000590278,43330.08252,43330.08316,0,3556736,7,7.3
43334,1100,0.004363426,43334.07779,43334.08308,0,3843177,4,6.3
43334,1299,0.003506944,43334.07926,43334.08319,0,6016081,4,7.3
43335,1100,0.007800926,43335.07405,43335.0833,0,3843177,5,6.3
43335,1267,0.002962963,43335.08015,43335.08331,431492,3843177,5,6.3
43335,1299,0.000601852,43335.08262,43335.08329,0,6016081,5,7.3
43336,1299,0.00380787,43336.07911,43336.08332,0,6016081,6,7.3
43337,1100,0.005277778,43337.07725,43337.08328,0,3843177,7,6.3
43341,1100,0.002199074,43341.08068,43341.08309,0,3843177,4,6.3
43342,1100,0.002106481,43342.08082,43342.08313,0,3843177,5,6.3
43342,1299,0.000625,43342.08258,43342.08332,0,6016081,5,7.3
43345,1100,0.01,43345.04728,43345.06081,0,3843177,1,6.3
43345,1299,0.01,43345.05194,43345.06818,0,6016081,1,7.3
43345,1267,0.02,43345.05359,43345.08303,431492,3843177,1,6.3
43345,1260,0.008460648,43345.05859,43345.06707,2459345,6016081,1,7.3
43346,1100,0.005601852,43346.07675,43346.08331,0,3843177,2,6.3
43346,1267,0.000625,43346.08238,43346.08307,431492,3843177,2,6.3
43347,1100,0.002384259,43347.08067,43347.0833,0,3843177,3,6.3
43349,1299,0.000393519,43349.08291,43349.08332,0,6016081,5,7.3
43350,1100,0.005150463,43350.07723,43350.08331,0,3843177,6,6.3
43350,1299,0.000462963,43350.08282,43350.08329,0,6016081,6,7.3
43351,1100,0.004965278,43351.07731,43351.08319,0,3843177,7,6.3
43351,1299,0.003136574,43351.0792,43351.08253,0,6016081,7,7.3
43352,1299,0.01,43352.05155,43352.0653,0,6016081,1,7.3
43352,1267,0.01,43352.05229,43352.06728,431492,3843177,1,6.3
43352,1100,0.009050926,43352.05309,43352.0637,0,3843177,1,6.3
43352,1260,0.01,43352.0583,43352.07796,2459345,6016081,1,7.3
43355,1100,0.007766204,43355.07435,43355.08331,0,3843177,4,6.3
43355,1267,0.002615741,43355.08025,43355.08306,431492,3843177,4,6.3
43355,1299,0.000509259,43355.0827,43355.0833,0,6016081,4,7.3
43356,1100,0.005231481,43356.07713,43356.08322,0,3843177,5,6.3
43357,1100,0.007638889,43357.074,43357.08323,0,3843177,6,6.3
43357,1299,0.003738426,43357.07928,43357.08332,0,6016081,6,7.3
43357,1267,0.001886574,43357.08072,43357.08274,431492,3843177,6,6.3
43358,1100,0.007835648,43358.07391,43358.08308,0,3843177,7,6.3
43358,1299,0.005613426,43358.07569,43358.08238,0,6016081,7,7.3
43358,1267,0.002592593,43358.0805,43358.08328,431492,3843177,7,6.3
43359,1299,0.01,43359.05495,43359.0709,0,6016081,1,7.3
43359,1267,0.01,43359.05598,43359.0731,431492,3843177,1,6.3
43359,1100,0.009814815,43359.05722,43359.06868,0,3843177,1,6.3
43359,1260,0.01,43359.06205,43359.08291,2459345,6016081,1,7.3
43360,1299,0.009895833,43360.03642,43360.04786,0,6016081,2,7.3
43360,1100,0.007361111,43360.03905,43360.04795,0,3843177,2,6.3
43360,1260,0.02,43360.0423,43360.06656,2459345,6016081,2,7.3
43360,1267,0.01,43360.04422,43360.05684,431492,3843177,2,6.3
43362,1100,0.001875,43362.08127,43362.08332,0,3843177,4,6.3
43363,1299,0.000578704,43363.08252,43363.08322,0,6016081,5,7.3
43367,1299,0.009675926,43367.03623,43367.04743,0,6016081,2,7.3
43367,1100,0.007164352,43367.03861,43367.04723,0,3843177,2,6.3
43367,1260,0.02,43367.04167,43367.06626,2459345,6016081,2,7.3
43367,1267,0.01,43367.04403,43367.05649,431492,3843177,2,6.3
43368,1100,0.002627315,43368.08034,43368.08325,0,3843177,3,6.3
43368,1299,0.001608796,43368.08147,43368.08321,0,6016081,3,7.3
43373,1299,0.01,43373.04455,43373.0601,0,6016081,1,7.3
43373,1100,0.009236111,43373.04753,43373.05845,0,3843177,1,6.3
43373,1260,0.02,43373.0534,43373.07948,2459345,6016081,1,7.3
43373,1267,0.01,43373.05352,43373.07017,431492,3843177,1,6.3
43376,1100,0.002291667,43376.0808,43376.0833,0,3843177,4,6.3
43376,1299,0.000543981,43376.08271,43376.08332,0,6016081,4,7.3
43377,1100,0.001226852,43377.08183,43377.08318,0,3843177,5,6.3
43378,1100,0.002349537,43378.08067,43378.08323,0,3843177,6,6.3
43379,1100,0.004710648,43379.07745,43379.08315,0,3843177,7,6.3
43379,1299,0.003298611,43379.07977,43379.08328,0,6016081,7,7.3
43379,1267,0.000520833,43379.08028,43379.08084,431492,3843177,7,6.3
43380,1299,0.01,43380.04786,43380.06273,0,6016081,1,7.3
43380,1100,0.009027778,43380.05009,43380.06075,0,3843177,1,6.3
43380,1267,0.01,43380.05211,43380.06808,431492,3843177,1,6.3
43380,1260,0.02,43380.05528,43380.07803,2459345,6016081,1,7.3
43381,1299,0.01,43381.03697,43381.04976,0,6016081,2,7.3
43381,1100,0.008298611,43381.03928,43381.04917,0,3843177,2,6.3
43381,1260,0.02,43381.04287,43381.06735,2459345,6016081,2,7.3
43381,1267,0.01,43381.04441,43381.05711,431492,3843177,2,6.3
43382,1299,0.004201389,43382.07817,43382.08325,0,6016081,3,7.3
43382,1100,0.002546296,43382.08044,43382.08324,0,3843177,3,6.3
43382,1267,0.001030093,43382.08213,43382.08326,431492,3843177,3,6.3
43385,1100,0.007743056,43385.07427,43385.08332,0,3843177,6,6.3
43385,1299,0.003472222,43385.07942,43385.08325,0,6016081,6,7.3
43385,1267,0.001805556,43385.08111,43385.08306,431492,3843177,6,6.3
43386,1100,0.004814815,43386.07735,43386.08311,0,3843177,7,6.3
43386,1267,0.002650463,43386.08009,43386.08292,431492,3843177,7,6.3
43387,1299,0.01,43387.04808,43387.06385,0,6016081,1,7.3
43387,1100,0.009525463,43387.05003,43387.0615,0,3843177,1,6.3
43387,1267,0.01,43387.05219,43387.06955,431492,3843177,1,6.3
43387,1260,0.02,43387.05544,43387.0808,2459345,6016081,1,7.3
43390,1100,0.001388889,43390.08162,43390.08313,0,4329116,4,6.3
43391,1100,0.004895833,43391.07753,43391.08317,0,4329116,5,6.3
43391,1299,0.003831019,43391.07912,43391.08332,0,6016081,5,7.3
43392,1100,0.004895833,43392.07755,43392.08314,0,4329116,6,6.3
43392,1299,0.003564815,43392.07931,43392.08332,0,6016081,6,7.3
43392,1267,0.002534722,43392.08039,43392.08307,431492,4329116,6,6.3
43393,1100,0.002060185,43393.08096,43393.08322,0,4329116,7,6.3
43393,1299,0.000486111,43393.08277,43393.08331,0,6016081,7,7.3
43395,1299,0.004305556,43395.07806,43395.08309,0,6016081,2,7.3
43396,1100,0.000856481,43396.08223,43396.08315,0,6895451,3,6.3
43397,1100,0.004664352,43397.07758,43397.08323,0,6895451,4,6.3
43397,1299,0.003402778,43397.07948,43397.08325,0,6016081,4,7.3
43397,1267,0.001898148,43397.08103,43397.0831,431492,6895451,4,6.3
43399,1299,0.000347222,43399.08292,43399.08326,0,6016081,6,7.3
43400,1299,0.003611111,43400.07927,43400.08326,0,6016081,7,7.3
43400,1100,0.001585648,43400.0814,43400.08315,0,6895451,7,6.3
43401,1299,0.01,43401.04809,43401.06296,0,6016081,1,7.3
43401,1100,0.0096875,43401.05044,43401.06201,0,6895451,1,6.3
43401,1260,0.02,43401.05692,43401.08087,2459345,6016081,1,7.3
43401,1267,0.01,43401.05706,43401.07345,431492,6895451,1,6.3
43402,1100,0.001759259,43402.08131,43402.08326,0,11509950,2,6.3
43402,1299,0.00099537,43402.08225,43402.08332,0,6016081,2,7.3
43406,1100,0.00162037,43406.08139,43406.08317,0,11509950,6,6.3
43407,1299,0.01,43407.05221,43407.06799,0,6016081,7,7.3
43407,1100,0.008553241,43407.05654,43407.0666,0,11509950,7,6.3
43407,1260,0.002037037,43407.05887,43407.06095,2459345,6016081,7,7.3
43407,1267,0.01,43407.06446,43407.08321,431492,11509950,7,6.3
43409,1100,0.002025463,43409.08103,43409.08324,0,11509950,2,6.3
43410,1100,0.001990741,43410.081,43410.08314,0,11509950,3,6.3
43411,1100,0.002349537,43411.08076,43411.08332,0,11509950,4,6.3
43411,1299,0.000300926,43411.08296,43411.08326,0,6016081,4,7.3
43412,1100,0.00474537,43412.0773,43412.08311,0,11509950,5,6.3
43412,1299,0.003576389,43412.07925,43412.08329,0,6016081,5,7.3
43413,1100,0.0078125,43413.0738,43413.08325,0,11509950,6,6.3
43413,1299,0.003715278,43413.0792,43413.0833,0,6016081,6,7.3
43413,1267,0.001527778,43413.08149,43413.08317,431492,11509950,6,6.3
43414,1100,0.00181713,43414.08111,43414.08308,0,11509950,7,6.3
43415,1100,0.009189815,43415.05338,43415.06429,0,11509950,1,6.3
43415,1299,0.01,43415.05506,43415.06925,0,6016081,1,7.3
43415,1267,0.01,43415.05999,43415.07576,431492,11509950,1,6.3
43415,1260,0.01,43415.06351,43415.08259,2459345,6016081,1,7.3
43417,1100,0.004305556,43417.07841,43417.08331,0,11509950,3,6.3
43418,1100,0.004837963,43418.07745,43418.08309,0,11509950,4,6.3
43418,1299,0.003680556,43418.07928,43418.08332,0,6016081,4,7.3
43419,1299,0.000601852,43419.08253,43419.08325,0,6016081,5,7.3
43420,1299,0.000439815,43420.08282,43420.08331,0,6016081,6,7.3
43421,1100,0.007604167,43421.07434,43421.0833,0,11509950,7,6.3
43421,1299,0.003194444,43421.07995,43421.08332,0,6016081,7,7.3
43421,1267,0.000706019,43421.0823,43421.08304,431492,11509950,7,6.3
43423,1100,0.007928241,43423.07389,43423.08331,0,11509950,2,6.3
43423,1299,0.007418981,43423.07484,43423.08331,0,6016081,2,7.3
43423,1267,0.0034375,43423.07969,43423.08332,431492,11509950,2,6.3
43423,1260,0.001956019,43423.08134,43423.08332,2459345,6016081,2,7.3
43424,1299,0.000416667,43424.08291,43424.08332,0,6016081,3,7.3
43426,1299,0.003194444,43426.07986,43426.08331,0,6016081,5,7.3
43427,1299,0.01,43427.04927,43427.06214,0,6016081,6,7.3
43427,1100,0.008506944,43427.04953,43427.05975,0,11509950,6,6.3
43427,1260,0.02,43427.05854,43427.08311,2459345,6016081,6,7.3
43427,1267,0.01,43427.06082,43427.0769,431492,11509950,6,6.3
43428,1100,0.007604167,43428.07388,43428.08328,0,11509950,7,6.3
43428,1299,0.007789352,43428.07447,43428.08332,0,6016081,7,7.3
43428,1267,0.002986111,43428.07994,43428.08311,431492,11509950,7,6.3
43428,1260,0.001909722,43428.08139,43428.08332,2459345,6016081,7,7.3
43429,1299,0.01,43429.04795,43429.0623,0,6016081,1,7.3
43429,1100,0.009386574,43429.05019,43429.0615,0,11509950,1,6.3
43429,1267,0.01,43429.0576,43429.07656,431492,11509950,1,6.3
43429,1260,0.02,43429.05765,43429.08059,2459345,6016081,1,7.3
43430,1100,0.001273148,43430.08182,43430.08329,0,11509950,2,6.3
43433,1299,0.000462963,43433.08275,43433.08332,0,6016081,5,7.3
43436,1299,0.01,43436.04848,43436.06584,0,6016081,1,7.3
43436,1100,0.009884259,43436.05152,43436.06295,0,11509950,1,6.3
43436,1260,0.008460648,43436.05781,43436.0663,2459345,6016081,1,7.3
